"categoria","N","prop","dep_adm1","prov_adm2","dist_adm3"
"De 80 a 84 ",100,0.00816659861167824,"la libertad","sanchez carrion","sartimbamba"
"De 85 a 89 ",55,0.00449162923642303,"la libertad","sanchez carrion","sartimbamba"
"De 90 a 94 ",11,0.000898325847284606,"la libertad","sanchez carrion","sartimbamba"
"De 95 a más",9,0.000734993875051041,"la libertad","sanchez carrion","sartimbamba"
"De 0  a 4 ",1895,0.103489705641418,"la libertad","santiago de chuco","santiago de chuco"
"De 5  a 9 ",2064,0.112719130577249,"la libertad","santiago de chuco","santiago de chuco"
"De 10 a 14 ",2231,0.121839331549342,"la libertad","santiago de chuco","santiago de chuco"
"De 15 a 19 ",1551,0.084703183878543,"la libertad","santiago de chuco","santiago de chuco"
"De 20 a 24 ",1348,0.0736169515591721,"la libertad","santiago de chuco","santiago de chuco"
"De 25 a 29 ",1194,0.0652067063513735,"la libertad","santiago de chuco","santiago de chuco"
"De 30 a 34 ",1165,0.0636229588771777,"la libertad","santiago de chuco","santiago de chuco"
"De 35 a 39 ",1027,0.0560865053792802,"la libertad","santiago de chuco","santiago de chuco"
"De 40 a 44 ",1003,0.0547758178144285,"la libertad","santiago de chuco","santiago de chuco"
"De 45 a 49 ",1001,0.0546665938506908,"la libertad","santiago de chuco","santiago de chuco"
"De 50 a 54 ",813,0.0443995412593523,"la libertad","santiago de chuco","santiago de chuco"
"De 55 a 59 ",720,0.0393206269455519,"la libertad","santiago de chuco","santiago de chuco"
"De 60 a 64 ",568,0.0310196057014909,"la libertad","santiago de chuco","santiago de chuco"
"De 65 a 69 ",473,0.0258314674239528,"la libertad","santiago de chuco","santiago de chuco"
"De 70 a 74 ",443,0.0241931079678882,"la libertad","santiago de chuco","santiago de chuco"
"De 75 a 79 ",385,0.0210256130194965,"la libertad","santiago de chuco","santiago de chuco"
"De 80 a 84 ",227,0.0123969198842226,"la libertad","santiago de chuco","santiago de chuco"
"De 85 a 89 ",151,0.00824640926219213,"la libertad","santiago de chuco","santiago de chuco"
"De 90 a 94 ",42,0.00229370323849052,"la libertad","santiago de chuco","santiago de chuco"
"De 95 a más",10,0.00054611981868822,"la libertad","santiago de chuco","santiago de chuco"
"De 0  a 4 ",466,0.0968814968814969,"la libertad","santiago de chuco","angasmarca"
"De 5  a 9 ",524,0.108939708939709,"la libertad","santiago de chuco","angasmarca"
"De 10 a 14 ",617,0.128274428274428,"la libertad","santiago de chuco","angasmarca"
"De 15 a 19 ",429,0.0891891891891892,"la libertad","santiago de chuco","angasmarca"
"De 20 a 24 ",323,0.0671517671517672,"la libertad","santiago de chuco","angasmarca"
"De 25 a 29 ",324,0.0673596673596674,"la libertad","santiago de chuco","angasmarca"
"De 30 a 34 ",324,0.0673596673596674,"la libertad","santiago de chuco","angasmarca"
"De 35 a 39 ",272,0.0565488565488566,"la libertad","santiago de chuco","angasmarca"
"De 40 a 44 ",291,0.0604989604989605,"la libertad","santiago de chuco","angasmarca"
"De 45 a 49 ",233,0.0484407484407484,"la libertad","santiago de chuco","angasmarca"
"De 50 a 54 ",210,0.0436590436590437,"la libertad","santiago de chuco","angasmarca"
"De 55 a 59 ",189,0.0392931392931393,"la libertad","santiago de chuco","angasmarca"
"De 60 a 64 ",137,0.0284823284823285,"la libertad","santiago de chuco","angasmarca"
"De 65 a 69 ",98,0.0203742203742204,"la libertad","santiago de chuco","angasmarca"
"De 70 a 74 ",117,0.0243243243243243,"la libertad","santiago de chuco","angasmarca"
"De 75 a 79 ",118,0.0245322245322245,"la libertad","santiago de chuco","angasmarca"
"De 80 a 84 ",75,0.0155925155925156,"la libertad","santiago de chuco","angasmarca"
"De 85 a 89 ",42,0.00873180873180873,"la libertad","santiago de chuco","angasmarca"
"De 90 a 94 ",18,0.00374220374220374,"la libertad","santiago de chuco","angasmarca"
"De 95 a más",3,0.000623700623700624,"la libertad","santiago de chuco","angasmarca"
"De 0  a 4 ",532,0.100018800526415,"la libertad","santiago de chuco","cachicadan"
"De 5  a 9 ",577,0.108479037413048,"la libertad","santiago de chuco","cachicadan"
"De 10 a 14 ",618,0.116187253243091,"la libertad","santiago de chuco","cachicadan"
"De 15 a 19 ",472,0.088738484677571,"la libertad","santiago de chuco","cachicadan"
"De 20 a 24 ",407,0.0765181425079902,"la libertad","santiago de chuco","cachicadan"
"De 25 a 29 ",366,0.068809926677947,"la libertad","santiago de chuco","cachicadan"
"De 30 a 34 ",368,0.0691859372062418,"la libertad","santiago de chuco","cachicadan"
"De 35 a 39 ",327,0.0614777213761985,"la libertad","santiago de chuco","cachicadan"
"De 40 a 44 ",278,0.0522654634329761,"la libertad","santiago de chuco","cachicadan"
"De 45 a 49 ",295,0.0554615529234819,"la libertad","santiago de chuco","cachicadan"
"De 50 a 54 ",254,0.0477533370934386,"la libertad","santiago de chuco","cachicadan"
"De 55 a 59 ",188,0.0353449896597105,"la libertad","santiago de chuco","cachicadan"
"De 60 a 64 ",171,0.0321489001692047,"la libertad","santiago de chuco","cachicadan"
"De 65 a 69 ",124,0.0233126527542771,"la libertad","santiago de chuco","cachicadan"
"De 70 a 74 ",105,0.0197405527354766,"la libertad","santiago de chuco","cachicadan"
"De 75 a 79 ",100,0.0188005264147396,"la libertad","santiago de chuco","cachicadan"
"De 80 a 84 ",71,0.0133483737544651,"la libertad","santiago de chuco","cachicadan"
"De 85 a 89 ",53,0.00996427899981199,"la libertad","santiago de chuco","cachicadan"
"De 90 a 94 ",8,0.00150404211317917,"la libertad","santiago de chuco","cachicadan"
"De 95 a más",5,0.000940026320736981,"la libertad","santiago de chuco","cachicadan"
"De 0  a 4 ",173,0.0997693194925029,"la libertad","santiago de chuco","mollebamba"
"De 5  a 9 ",209,0.120530565167243,"la libertad","santiago de chuco","mollebamba"
"De 10 a 14 ",211,0.121683967704729,"la libertad","santiago de chuco","mollebamba"
"De 15 a 19 ",128,0.0738177623990773,"la libertad","santiago de chuco","mollebamba"
"De 20 a 24 ",99,0.0570934256055363,"la libertad","santiago de chuco","mollebamba"
"De 25 a 29 ",113,0.0651672433679354,"la libertad","santiago de chuco","mollebamba"
"De 30 a 34 ",116,0.0668973471741638,"la libertad","santiago de chuco","mollebamba"
"De 35 a 39 ",98,0.0565167243367935,"la libertad","santiago de chuco","mollebamba"
"De 40 a 44 ",92,0.0530565167243368,"la libertad","santiago de chuco","mollebamba"
"De 45 a 49 ",83,0.0478662053056517,"la libertad","santiago de chuco","mollebamba"
"De 50 a 54 ",81,0.0467128027681661,"la libertad","santiago de chuco","mollebamba"
"De 55 a 59 ",75,0.0432525951557093,"la libertad","santiago de chuco","mollebamba"
"De 60 a 64 ",66,0.0380622837370242,"la libertad","santiago de chuco","mollebamba"
"De 65 a 69 ",48,0.027681660899654,"la libertad","santiago de chuco","mollebamba"
"De 70 a 74 ",52,0.0299884659746251,"la libertad","santiago de chuco","mollebamba"
"De 75 a 79 ",41,0.0236447520184544,"la libertad","santiago de chuco","mollebamba"
"De 80 a 84 ",27,0.0155709342560554,"la libertad","santiago de chuco","mollebamba"
"De 85 a 89 ",15,0.00865051903114187,"la libertad","santiago de chuco","mollebamba"
"De 90 a 94 ",6,0.00346020761245675,"la libertad","santiago de chuco","mollebamba"
"De 95 a más",1,0.000576701268742791,"la libertad","santiago de chuco","mollebamba"
"De 0  a 4 ",223,0.0953398888413852,"la libertad","santiago de chuco","mollepata"
"De 5  a 9 ",246,0.105173150919196,"la libertad","santiago de chuco","mollepata"
"De 10 a 14 ",288,0.123129542539547,"la libertad","santiago de chuco","mollepata"
"De 15 a 19 ",163,0.0696879008123129,"la libertad","santiago de chuco","mollepata"
"De 20 a 24 ",118,0.0504489097905088,"la libertad","santiago de chuco","mollepata"
"De 25 a 29 ",136,0.0581445061992304,"la libertad","santiago de chuco","mollepata"
"De 30 a 34 ",144,0.0615647712697734,"la libertad","santiago de chuco","mollepata"
"De 35 a 39 ",113,0.0483112441214194,"la libertad","santiago de chuco","mollepata"
"De 40 a 44 ",116,0.049593843522873,"la libertad","santiago de chuco","mollepata"
"De 45 a 49 ",123,0.0525865754595981,"la libertad","santiago de chuco","mollepata"
"De 50 a 54 ",140,0.0598546387345019,"la libertad","santiago de chuco","mollepata"
"De 55 a 59 ",114,0.0487387772552373,"la libertad","santiago de chuco","mollepata"
"De 60 a 64 ",96,0.0410431808465156,"la libertad","santiago de chuco","mollepata"
"De 65 a 69 ",75,0.0320649850363403,"la libertad","santiago de chuco","mollepata"
"De 70 a 74 ",81,0.0346301838392475,"la libertad","santiago de chuco","mollepata"
"De 75 a 79 ",79,0.0337751175716118,"la libertad","santiago de chuco","mollepata"
"De 80 a 84 ",58,0.0247969217614365,"la libertad","santiago de chuco","mollepata"
"De 85 a 89 ",22,0.00940572894399316,"la libertad","santiago de chuco","mollepata"
"De 90 a 94 ",3,0.00128259940145361,"la libertad","santiago de chuco","mollepata"
"De 95 a más",1,0.000427533133817871,"la libertad","santiago de chuco","mollepata"
"De 0  a 4 ",1266,0.103002196729314,"la libertad","santiago de chuco","quiruvilca"
"De 5  a 9 ",1354,0.110161907086486,"la libertad","santiago de chuco","quiruvilca"
"De 10 a 14 ",1350,0.109836465706615,"la libertad","santiago de chuco","quiruvilca"
"De 15 a 19 ",1113,0.0905540639492311,"la libertad","santiago de chuco","quiruvilca"
"De 20 a 24 ",920,0.0748515173704337,"la libertad","santiago de chuco","quiruvilca"
"De 25 a 29 ",1021,0.0830689122121878,"la libertad","santiago de chuco","quiruvilca"
"De 30 a 34 ",1027,0.0835570742819949,"la libertad","santiago de chuco","quiruvilca"
"De 35 a 39 ",915,0.0744447156455943,"la libertad","santiago de chuco","quiruvilca"
"De 40 a 44 ",805,0.0654950776991294,"la libertad","santiago de chuco","quiruvilca"
"De 45 a 49 ",673,0.0547555121633716,"la libertad","santiago de chuco","quiruvilca"
"De 50 a 54 ",518,0.0421446586933529,"la libertad","santiago de chuco","quiruvilca"
"De 55 a 59 ",380,0.0309169310877878,"la libertad","santiago de chuco","quiruvilca"
"De 60 a 64 ",282,0.0229436172809373,"la libertad","santiago de chuco","quiruvilca"
"De 65 a 69 ",228,0.0185501586526727,"la libertad","santiago de chuco","quiruvilca"
"De 70 a 74 ",160,0.013017655194858,"la libertad","santiago de chuco","quiruvilca"
"De 75 a 79 ",123,0.0100073224310471,"la libertad","santiago de chuco","quiruvilca"
"De 80 a 84 ",107,0.00870555691156131,"la libertad","santiago de chuco","quiruvilca"
"De 85 a 89 ",32,0.00260353103897161,"la libertad","santiago de chuco","quiruvilca"
"De 90 a 94 ",10,0.000813603449678627,"la libertad","santiago de chuco","quiruvilca"
"De 95 a más",7,0.000569522414775039,"la libertad","santiago de chuco","quiruvilca"
"De 0  a 4 ",235,0.082398316970547,"la libertad","santiago de chuco","santa cruz de chuca"
"De 5  a 9 ",305,0.106942496493689,"la libertad","santiago de chuco","santa cruz de chuca"
"De 10 a 14 ",296,0.103786816269285,"la libertad","santiago de chuco","santa cruz de chuca"
"De 15 a 19 ",231,0.0809957924263675,"la libertad","santiago de chuco","santa cruz de chuca"
"De 20 a 24 ",199,0.0697755960729313,"la libertad","santiago de chuco","santa cruz de chuca"
"De 25 a 29 ",172,0.0603085553997195,"la libertad","santiago de chuco","santa cruz de chuca"
"De 30 a 34 ",159,0.055750350631136,"la libertad","santiago de chuco","santa cruz de chuca"
"De 35 a 39 ",175,0.0613604488078541,"la libertad","santiago de chuco","santa cruz de chuca"
"De 40 a 44 ",182,0.0638148667601683,"la libertad","santiago de chuco","santa cruz de chuca"
"De 45 a 49 ",150,0.0525946704067321,"la libertad","santiago de chuco","santa cruz de chuca"
"De 50 a 54 ",131,0.0459326788218794,"la libertad","santiago de chuco","santa cruz de chuca"
"De 55 a 59 ",127,0.0445301542776999,"la libertad","santiago de chuco","santa cruz de chuca"
"De 60 a 64 ",124,0.0434782608695652,"la libertad","santiago de chuco","santa cruz de chuca"
"De 65 a 69 ",107,0.0375175315568022,"la libertad","santiago de chuco","santa cruz de chuca"
"De 70 a 74 ",95,0.0333099579242637,"la libertad","santiago de chuco","santa cruz de chuca"
"De 75 a 79 ",73,0.0255960729312763,"la libertad","santiago de chuco","santa cruz de chuca"
"De 80 a 84 ",54,0.0189340813464236,"la libertad","santiago de chuco","santa cruz de chuca"
"De 85 a 89 ",25,0.00876577840112202,"la libertad","santiago de chuco","santa cruz de chuca"
"De 90 a 94 ",8,0.00280504908835905,"la libertad","santiago de chuco","santa cruz de chuca"
"De 95 a más",4,0.00140252454417952,"la libertad","santiago de chuco","santa cruz de chuca"
"De 0  a 4 ",385,0.118827160493827,"la libertad","santiago de chuco","sitabamba"
"De 5  a 9 ",419,0.129320987654321,"la libertad","santiago de chuco","sitabamba"
"De 10 a 14 ",480,0.148148148148148,"la libertad","santiago de chuco","sitabamba"
"De 15 a 19 ",282,0.087037037037037,"la libertad","santiago de chuco","sitabamba"
"De 20 a 24 ",177,0.0546296296296296,"la libertad","santiago de chuco","sitabamba"
"De 25 a 29 ",167,0.0515432098765432,"la libertad","santiago de chuco","sitabamba"
"De 30 a 34 ",207,0.0638888888888889,"la libertad","santiago de chuco","sitabamba"
"De 35 a 39 ",174,0.0537037037037037,"la libertad","santiago de chuco","sitabamba"
"De 40 a 44 ",168,0.0518518518518519,"la libertad","santiago de chuco","sitabamba"
"De 45 a 49 ",146,0.0450617283950617,"la libertad","santiago de chuco","sitabamba"
"De 50 a 54 ",122,0.0376543209876543,"la libertad","santiago de chuco","sitabamba"
"De 55 a 59 ",117,0.0361111111111111,"la libertad","santiago de chuco","sitabamba"
"De 60 a 64 ",105,0.0324074074074074,"la libertad","santiago de chuco","sitabamba"
"De 65 a 69 ",88,0.0271604938271605,"la libertad","santiago de chuco","sitabamba"
"De 70 a 74 ",79,0.0243827160493827,"la libertad","santiago de chuco","sitabamba"
"De 75 a 79 ",68,0.0209876543209877,"la libertad","santiago de chuco","sitabamba"
"De 80 a 84 ",38,0.0117283950617284,"la libertad","santiago de chuco","sitabamba"
"De 85 a 89 ",10,0.00308641975308642,"la libertad","santiago de chuco","sitabamba"
"De 90 a 94 ",5,0.00154320987654321,"la libertad","santiago de chuco","sitabamba"
"De 95 a más",3,0.000925925925925926,"la libertad","santiago de chuco","sitabamba"
"De 0  a 4 ",1128,0.0843427545984746,"la libertad","gran chimu","cascas"
"De 5  a 9 ",1173,0.0877074921489457,"la libertad","gran chimu","cascas"
"De 10 a 14 ",1267,0.0947360550321519,"la libertad","gran chimu","cascas"
"De 15 a 19 ",1012,0.0756692089128159,"la libertad","gran chimu","cascas"
"De 20 a 24 ",975,0.072902646926873,"la libertad","gran chimu","cascas"
"De 25 a 29 ",876,0.0655002243158367,"la libertad","gran chimu","cascas"
"De 30 a 34 ",867,0.0648272768057425,"la libertad","gran chimu","cascas"
"De 35 a 39 ",836,0.0625093464931958,"la libertad","gran chimu","cascas"
"De 40 a 44 ",936,0.0699865410497981,"la libertad","gran chimu","cascas"
"De 45 a 49 ",820,0.0613129953641394,"la libertad","gran chimu","cascas"
"De 50 a 54 ",742,0.0554807836099895,"la libertad","gran chimu","cascas"
"De 55 a 59 ",699,0.0522655899506505,"la libertad","gran chimu","cascas"
"De 60 a 64 ",603,0.0450874831763122,"la libertad","gran chimu","cascas"
"De 65 a 69 ",412,0.0308060415732017,"la libertad","gran chimu","cascas"
"De 70 a 74 ",345,0.0257963212202782,"la libertad","gran chimu","cascas"
"De 75 a 79 ",258,0.0192911619560341,"la libertad","gran chimu","cascas"
"De 80 a 84 ",216,0.0161507402422611,"la libertad","gran chimu","cascas"
"De 85 a 89 ",140,0.0104680723792433,"la libertad","gran chimu","cascas"
"De 90 a 94 ",46,0.00343950949603709,"la libertad","gran chimu","cascas"
"De 95 a más",23,0.00171975474801854,"la libertad","gran chimu","cascas"
"De 0  a 4 ",415,0.0878306878306878,"la libertad","gran chimu","lucma"
"De 5  a 9 ",537,0.113650793650794,"la libertad","gran chimu","lucma"
"De 10 a 14 ",504,0.106666666666667,"la libertad","gran chimu","lucma"
"De 15 a 19 ",347,0.0734391534391534,"la libertad","gran chimu","lucma"
"De 20 a 24 ",337,0.0713227513227513,"la libertad","gran chimu","lucma"
"De 25 a 29 ",314,0.0664550264550265,"la libertad","gran chimu","lucma"
"De 30 a 34 ",311,0.0658201058201058,"la libertad","gran chimu","lucma"
"De 35 a 39 ",275,0.0582010582010582,"la libertad","gran chimu","lucma"
"De 40 a 44 ",260,0.055026455026455,"la libertad","gran chimu","lucma"
"De 45 a 49 ",258,0.0546031746031746,"la libertad","gran chimu","lucma"
"De 50 a 54 ",247,0.0522751322751323,"la libertad","gran chimu","lucma"
"De 55 a 59 ",216,0.0457142857142857,"la libertad","gran chimu","lucma"
"De 60 a 64 ",198,0.0419047619047619,"la libertad","gran chimu","lucma"
"De 65 a 69 ",153,0.0323809523809524,"la libertad","gran chimu","lucma"
"De 70 a 74 ",120,0.0253968253968254,"la libertad","gran chimu","lucma"
"De 75 a 79 ",105,0.0222222222222222,"la libertad","gran chimu","lucma"
"De 80 a 84 ",66,0.013968253968254,"la libertad","gran chimu","lucma"
"De 85 a 89 ",37,0.00783068783068783,"la libertad","gran chimu","lucma"
"De 90 a 94 ",16,0.00338624338624339,"la libertad","gran chimu","lucma"
"De 95 a más",9,0.0019047619047619,"la libertad","gran chimu","lucma"
"De 0  a 4 ",207,0.0859991690901537,"la libertad","gran chimu","marmot"
"De 5  a 9 ",221,0.0918155380141255,"la libertad","gran chimu","marmot"
"De 10 a 14 ",209,0.0868300789364354,"la libertad","gran chimu","marmot"
"De 15 a 19 ",154,0.0639800581636892,"la libertad","gran chimu","marmot"
"De 20 a 24 ",160,0.0664727877025343,"la libertad","gran chimu","marmot"
"De 25 a 29 ",177,0.0735355213959286,"la libertad","gran chimu","marmot"
"De 30 a 34 ",182,0.0756127960116327,"la libertad","gran chimu","marmot"
"De 35 a 39 ",166,0.0689655172413793,"la libertad","gran chimu","marmot"
"De 40 a 44 ",175,0.0727046115496469,"la libertad","gran chimu","marmot"
"De 45 a 49 ",128,0.0531782301620274,"la libertad","gran chimu","marmot"
"De 50 a 54 ",104,0.0432073120066473,"la libertad","gran chimu","marmot"
"De 55 a 59 ",100,0.0415454923140839,"la libertad","gran chimu","marmot"
"De 60 a 64 ",113,0.0469464063149148,"la libertad","gran chimu","marmot"
"De 65 a 69 ",98,0.0407145824678022,"la libertad","gran chimu","marmot"
"De 70 a 74 ",78,0.0324054840049855,"la libertad","gran chimu","marmot"
"De 75 a 79 ",54,0.0224345658496053,"la libertad","gran chimu","marmot"
"De 80 a 84 ",40,0.0166181969256336,"la libertad","gran chimu","marmot"
"De 85 a 89 ",26,0.0108018280016618,"la libertad","gran chimu","marmot"
"De 90 a 94 ",11,0.00457000415454923,"la libertad","gran chimu","marmot"
"De 95 a más",4,0.00166181969256336,"la libertad","gran chimu","marmot"
"De 0  a 4 ",710,0.111180707798309,"la libertad","gran chimu","sayapullo"
"De 5  a 9 ",770,0.120576260569997,"la libertad","gran chimu","sayapullo"
"De 10 a 14 ",809,0.126683369871594,"la libertad","gran chimu","sayapullo"
"De 15 a 19 ",534,0.0836204196680238,"la libertad","gran chimu","sayapullo"
"De 20 a 24 ",433,0.0678045725023489,"la libertad","gran chimu","sayapullo"
"De 25 a 29 ",377,0.05903538991544,"la libertad","gran chimu","sayapullo"
"De 30 a 34 ",401,0.0627936110241153,"la libertad","gran chimu","sayapullo"
"De 35 a 39 ",424,0.0663952395865957,"la libertad","gran chimu","sayapullo"
"De 40 a 44 ",383,0.0599749451926088,"la libertad","gran chimu","sayapullo"
